circle_5_10,0,1,2,3,4,5
0012130020100+02-01,-1.098,-1.091,-1.075,0.0,0.0,0.0
2002010100001+01-02,-1.119,-1.103,-1.061,-1.05,-1.734,0.0
0121600201010+02-02,-1.099,-1.047,0.0,0.0,0.0,0.0
0012160020100+02-01,-1.093,-1.066,-1.044,0.0,0.0,0.0
2702710100001+01-02,-1.061,0.0,0.0,0.0,0.0,0.0
2702710100001+01-01,-1.03,0.0,0.0,0.0,0.0,0.0
2702710100001+01+01,-0.992,0.0,0.0,0.0,0.0,0.0
2002010130001+00+02,-0.899,0.0,0.0,0.0,0.0,0.0
2002010130001+01+02,-0.872,0.0,0.0,0.0,0.0,0.0
2002013160001+01+01,-0.825,-0.788,0.0,0.0,0.0,0.0
0131000071111+00+01,-0.577,0.0,0.0,0.0,0.0,0.0
0013100301111+00+01,-0.361,0.0,0.0,0.0,0.0,0.0
1111700071212+00+01,-7.841,-0.18,-0.149,-7.595,0.0,0.0
1111170007122+00+01,-7.92,0.0,0.0,0.0,0.0,0.0
0010177701111-03+03,-3.0,0.0,0.0,0.0,0.0,0.0
1111130200122+04-01,-7.694,-7.667,0.0,0.0,0.0,0.0
3101003111111-01+00,-1.424,0.0,0.0,0.0,0.0,0.0
2010000611111-01+01,-0.228,-0.05,0.0,0.0,0.0,0.0
2101000061111-01+02,-0.229,-0.098,-0.05,0.0,0.0,0.0
7017000611111+00+00,0.0,0.0,0.0,0.0,0.0,0.0
2101000061111+00+00,0.0,0.0,0.0,0.0,0.0,0.0
3210220010100-01-03,-6.224,-6.251,-6.273,0.0,0.0,0.0
6210220010100-01-03,-6.357,-6.379,-6.403,-6.473,-12.851,0.0
7210220010100-01-03,-7.006,-7.033,-7.062,0.0,0.0,0.0
1001217117717-01-01,-3.05,0.0,0.0,0.0,0.0,0.0
0101037771111-03+02,-3.05,0.0,0.0,0.0,0.0,0.0
1111023710172+04-02,-7.938,0.0,-7.97,0.0,0.0,0.0
1111237111714+04-03,-3.05,0.0,0.0,0.0,0.0,0.0
0010106201111-02+03,-7.325,0.0,0.0,0.0,0.0,0.0
0101110621111-02+02,-7.474,0.0,0.0,0.0,0.0,0.0
0122110121301+01+04,-9.331,0.0,0.0,0.0,0.0,0.0
0122117121771+00+04,-3.05,-3.0,0.0,0.0,0.0,0.0
7171117201010+00+00,-3.05,0.0,0.0,0.0,0.0,0.0
1111000012130+00-01,-7.299,-7.33,-7.359,0.0,0.0,0.0
2210006011111-03-03,-7.349,-3.606,-3.593,0.0,0.0,0.0
2121000601111-02-02,-7.919,-8.169,0.0,0.0,0.0,0.0
2012100061111-01-01,-7.989,0.0,0.0,0.0,0.0,0.0
2012100771111-01-01,-7.816,0.0,0.0,0.0,0.0,0.0
1111130200122+00-01,-5.049,0.0,0.0,0.0,0.0,0.0
1111177207122+02-01,-3.0,0.0,0.0,0.0,0.0,0.0
7171020111010-02-02,-6.634,0.0,0.0,0.0,0.0,0.0
0013030012100+00-01,-6.991,0.0,0.0,0.0,0.0,0.0
0013030012100+00-02,-7.025,0.0,0.0,0.0,0.0,0.0
0013030012100+00-03,-7.051,-7.085,-21.199,0.0,0.0,0.0
0131300111010+00-04,-21.413,0.0,0.0,0.0,0.0,0.0
0016030012100+00-03,-7.55,-7.584,-15.194,0.0,0.0,0.0
0161300111010+00-04,-7.691,0.0,0.0,0.0,0.0,0.0
0161600111010+00-04,-7.847,0.0,0.0,0.0,0.0,0.0
0016060012100+00-03,-7.925,0.0,0.0,0.0,0.0,0.0
0017060712100+00-03,-7.86,-7.889,-7.92,0.0,0.0,0.0
7171607111010+00-04,-3.0,0.0,0.0,0.0,0.0,0.0
1111106000100+04+00,-8.108,0.0,0.0,0.0,0.0,0.0
1111110601014+04+02,-8.021,0.0,0.0,0.0,0.0,0.0
1111110601014+04+03,-8.054,0.0,0.0,0.0,0.0,0.0
1111110601014+04+04,-8.086,0.0,0.0,0.0,0.0,0.0
1111110601014+03+04,-8.118,0.0,0.0,0.0,0.0,0.0
1111117771014+02+04,-3.05,0.0,0.0,0.0,0.0,0.0
0020010100001+00+02,-3.733,-5.119,0.0,0.0,0.0,0.0
0020010100001+01+02,-3.819,-3.805,0.0,0.0,0.0,0.0
2101000031111+00+02,-3.895,-1.729,0.0,0.0,0.0,0.0
2101000061111-02+02,-3.852,0.0,0.0,0.0,0.0,0.0
0020010170071-03+01,-3.27,0.0,0.0,0.0,0.0,0.0
0020010100031+01+01,-8.316,-4.987,0.0,0.0,0.0,0.0
0020010100031+01+02,-8.341,0.0,0.0,0.0,0.0,0.0
0020010100061+00+02,-8.968,-8.997,0.0,0.0,0.0,0.0
0010103771111-04+03,-9.359,-5.764,0.0,0.0,0.0,0.0
3120110101031-02+00,-9.21,0.0,0.0,0.0,0.0,0.0
2121000201212+01+02,-6.852,0.0,0.0,0.0,0.0,0.0
2121000201217+00+02,-6.983,0.0,0.0,0.0,0.0,0.0
0012103020120-02+03,-7.118,0.0,0.0,0.0,0.0,0.0
0010160001111-02+02,-0.579,-0.543,-0.537,0.0,0.0,0.0
0010700011111-02+00,-0.539,0.0,0.0,0.0,0.0,0.0
0010123000100-01+01,-4.144,-4.164,-4.169,0.0,0.0,0.0
0101230001010-01+00,-4.208,-4.214,-12.996,0.0,0.0,0.0
0300010100001-02+00,-4.254,-4.27,-4.313,-4.323,0.0,0.0
3010300010100-01-01,-4.408,0.0,0.0,0.0,0.0,0.0
6010300010100-01-01,-4.495,0.0,0.0,0.0,0.0,0.0
6010600010100-01-01,-4.586,0.0,0.0,0.0,0.0,0.0
0101260001010-01+00,-4.63,-4.636,0.0,0.0,0.0,0.0
0600010100001-02+00,-4.683,-4.688,0.0,0.0,0.0,0.0
0770010100031+01+01,-5.256,0.0,0.0,0.0,0.0,0.0
0000010100031+01+00,-5.263,0.0,0.0,0.0,0.0,0.0
0000013100031+01-01,-5.333,-5.34,0.0,0.0,0.0,0.0
0131000601111+00-01,-5.965,-5.978,-5.991,0.0,0.0,0.0
0161000601111+00-01,-6.004,-6.016,-6.028,-6.039,0.0,0.0
0161007771111+00-01,-3.05,0.0,0.0,0.0,0.0,0.0
7017000012100+02+01,-6.828,0.0,0.0,0.0,0.0,0.0
0101003001210+02+00,-6.951,0.0,0.0,0.0,0.0,0.0
0010100300120+02+00,-7.015,0.0,0.0,0.0,0.0,0.0
1111000001016+04+01,-7.262,-7.423,0.0,0.0,0.0,-7.348
1000010100602+03+01,-7.498,-7.524,0.0,0.0,0.0,0.0
1000017107777+03+01,-3.05,0.0,0.0,0.0,0.0,0.0
0101110231013+02+02,-4.2,-4.308,-4.466,-4.574,0.0,0.0
1111100000174+04+01,-3.236,0.0,0.0,0.0,0.0,0.0
1111100000174+03+03,-3.149,0.0,0.0,0.0,0.0,0.0
1111000061010+04-02,-5.836,0.0,0.0,0.0,0.0,0.0
1000710107000+03-02,-5.968,-5.979,0.0,0.0,0.0,0.0
0101770001010+02-02,-6.039,0.0,0.0,0.0,0.0,0.0
0710177007106+02-01,-3.1,0.0,0.0,0.0,0.0,0.0
0101116201010+01+00,-2.678,-2.659,0.0,0.0,0.0,0.0
0101116201010+02+00,-2.663,0.0,0.0,0.0,0.0,-2.638
0101116201017+01+00,-2.642,-2.62,-2.597,0.0,0.0,0.0
0101116201317+01+00,-2.574,0.0,0.0,0.0,0.0,0.0
0171117701717+00+00,-3.05,0.0,0.0,0.0,0.0,0.0
2121000601111-01-02,-8.199,0.0,0.0,0.0,0.0,0.0
2012100061111+00-01,-8.267,-8.3,0.0,0.0,0.0,0.0
2012100771111+00-01,-8.252,0.0,0.0,0.0,0.0,0.0
2012130771111+00-01,-8.284,0.0,0.0,0.0,0.0,0.0
2012130771111-01-01,-8.313,0.0,0.0,0.0,0.0,0.0
2012130771111-02-01,-8.342,-7.889,-7.92,0.0,0.0,0.0
0121000201010-02-01,-0.251,0.0,0.0,0.0,0.0,0.0
0012103020100-02+00,-0.256,0.0,0.0,0.0,0.0,0.0
0101110601010-02+01,-0.296,-0.208,-0.252,0.0,0.0,0.0
0106110101001-03+00,-0.162,0.0,0.0,0.0,0.0,0.0
0101226111010+00-04,-7.223,0.0,0.0,0.0,0.0,0.0
0101226111010+02-04,-7.275,0.0,0.0,0.0,0.0,0.0
1001210112610+03-04,-7.474,0.0,0.0,0.0,0.0,0.0
1111777111312+04-03,-3.0,0.0,0.0,0.0,0.0,0.0
1100110101323+02+00,-0.866,0.0,0.0,0.0,0.0,0.0
1100110101323+03+00,-0.987,0.0,0.0,0.0,0.0,0.0
1003010100000+01+02,-1.841,0.0,0.0,0.0,0.0,0.0
1003010100000+01+01,-2.009,0.0,0.0,0.0,0.0,0.0
1003010100030+01+01,-2.182,0.0,0.0,0.0,0.0,0.0
1003010100030+01+00,-2.348,0.0,0.0,0.0,0.0,0.0
1003010100030+01-01,-2.524,-2.576,0.0,0.0,0.0,0.0
7101000601010+00-01,-3.253,-3.142,0.0,0.0,0.0,0.0
0006013100001-01-01,-2.981,-2.876,0.0,0.0,0.0,0.0
7131000001111-02-01,-2.677,0.0,0.0,0.0,0.0,0.0
0017100701111-04+02,-4.602,0.0,0.0,0.0,0.0,0.0
7010600011111+00-01,-3.153,-3.136,0.0,0.0,0.0,0.0
7010630011111+00-01,-3.118,0.0,0.0,0.0,0.0,0.0
0710777011111+00+00,-3.0,0.0,0.0,0.0,0.0,0.0
7171117421710-02+01,-3.05,0.0,0.0,0.0,0.0,0.0
1111000610100+00-01,-8.036,0.0,0.0,0.0,0.0,0.0
0000710107001-01+00,-4.939,-4.954,0.0,0.0,0.0,0.0
0030710107001-01+00,-5.055,0.0,0.0,0.0,0.0,0.0
0030010100001-02+00,-5.059,0.0,0.0,0.0,0.0,0.0
0030010100001-03+00,-5.078,-5.081,0.0,0.0,0.0,0.0
7777017100001-03+00,-3.05,0.0,0.0,0.0,0.0,0.0
0121200021010-02+01,-5.935,0.0,0.0,0.0,0.0,0.0
0121200041010-01-02,-1.845,0.0,0.0,0.0,0.0,0.0
0121200041010-02-02,-1.201,0.0,0.0,0.0,0.0,0.0
0121200041010-02-01,-4.209,0.0,0.0,0.0,0.0,0.0
0121700041010-02+00,-4.0,0.0,0.0,0.0,0.0,0.0
0210000010100+02+01,0.0,-4.147,0.0,0.0,0.0,0.0
0210003010100+02-01,-4.22,0.0,0.0,0.0,0.0,0.0
0121000301013+02-01,-4.269,0.0,0.0,0.0,0.0,0.0
0012100030100+02-01,-4.318,0.0,0.0,0.0,0.0,0.0
0012100033100+02+00,-8.55,0.0,0.0,0.0,0.0,0.0
0012100063100+02+00,-5.2,0.0,0.0,0.0,0.0,0.0
0012100776100+02+00,-5.769,0.0,0.0,0.0,0.0,0.0
0101110071610+02+00,-5.826,-5.838,-5.849,0.0,0.0,0.0
0012100006177+02-01,-5.908,0.0,0.0,0.0,0.0,0.0
0101110001613+02+00,-5.967,-5.979,0.0,0.0,0.0,0.0
0101110001613+02+01,-5.99,0.0,0.0,0.0,0.0,0.0
2121770001111-02+02,-7.97,0.0,0.0,0.0,0.0,0.0
0101006001111-03-02,4.161,0.0,0.0,0.0,0.0,4.118
0100113171071+01+04,4.9,0.0,0.0,0.0,0.0,0.0
0131110001111+00+00,0.0,0.0,0.0,0.0,0.0,0.0
0202010170071-02-02,-0.474,-0.826,0.0,0.0,0.0,0.0
0101220201010-01-02,-0.099,0.0,0.0,0.0,0.0,0.0
0101220201010+00+00,-0.05,0.0,0.0,0.0,0.0,0.0
1111106000122+04+00,-7.752,0.0,0.0,0.0,0.0,0.0
1177110121020+03+00,-7.86,0.0,0.0,0.0,0.0,0.0
1701410112010+01-04,-1.745,0.0,0.0,0.0,0.0,0.0
1701410112010+02-04,-1.706,0.0,0.0,0.0,0.0,0.0
1701410112010+03-04,-1.694,0.0,0.0,0.0,0.0,0.0
1001410112010+03-03,-1.688,0.0,0.0,0.0,0.0,0.0
1001410112010+03-02,-1.771,0.0,0.0,0.0,0.0,0.0
1001410112010+02-02,-1.791,0.0,0.0,0.0,0.0,0.0
1001410112010+01-02,0.0,0.0,0.0,-1.781,0.0,0.0
1111000301013+00-01,-1.822,-1.802,-1.75,-1.724,-2.882,0.0
1003010102320-01-01,-1.813,-1.789,-1.765,-1.739,0.0,0.0
1111000301016+00-01,-1.716,-1.693,0.0,0.0,0.0,0.0
1003010102620-01-01,-1.697,0.0,0.0,0.0,0.0,0.0
1006010102620-01-01,-1.67,-1.643,-1.617,-1.589,0.0,0.0
1111000601717+00-01,-1.593,0.0,0.0,0.0,0.0,0.0
1111000601717+00-02,-1.563,0.0,0.0,0.0,0.0,0.0
1111100060174+01-01,-1.565,0.0,0.0,0.0,0.0,0.0
1100113101040+03+00,-1.442,0.0,0.0,0.0,0.0,0.0
0131110401010+02+03,-1.384,0.0,0.0,0.0,0.0,0.0
0131110401010+02+04,-1.349,-1.314,0.0,0.0,0.0,0.0
3104110101001+00+04,-1.319,0.0,0.0,0.0,0.0,0.0
3104110101001-01+04,-1.281,0.0,0.0,0.0,0.0,0.0
3104110101001-01+03,-1.244,-1.208,0.0,0.0,0.0,0.0
4010100001111-03+01,-1.09,-0.391,0.0,0.0,0.0,0.0
6104110101001-03+00,-0.82,-0.779,0.0,0.0,0.0,0.0
6104110101001-03+02,-0.68,0.0,0.0,0.0,0.0,0.0
6104110101001-02+02,-0.637,-0.595,0.0,0.0,0.0,0.0
4010100001111-02+01,-0.344,0.0,0.0,0.0,0.0,0.0
4010100001111+00+02,0.0,0.0,0.0,0.0,0.0,0.0
0104110101071+00+00,0.0,0.0,0.0,0.0,0.0,0.0
1111000771212+04+01,-2.337,-5.93,-5.94,0.0,0.0,0.0
1111103070122+04+02,-2.301,0.0,0.0,0.0,0.0,0.0
1103110121020+03+01,-1.608,0.0,0.0,0.0,0.0,0.0
1177110121023+03+01,-6.47,-6.491,0.0,0.0,0.0,0.0
1100110121326+03+01,-6.638,-6.666,-6.69,-6.713,0.0,0.0
1111100007127+04+00,-6.739,-7.712,0.0,0.0,0.0,0.0
1177117121000+01+03,-3.05,0.0,0.0,0.0,0.0,0.0
0101000201010+01+02,-5.212,0.0,0.0,0.0,0.0,0.0
0101000201310+02+00,-5.337,0.0,0.0,0.0,0.0,0.0
0010100020130+02+00,-5.292,0.0,0.0,0.0,0.0,0.0
1003010100023+03-01,-4.425,-4.36,0.0,0.0,0.0,0.0
0101000201310+02-01,-4.324,0.0,0.0,0.0,0.0,0.0
0010100020160+02+00,-4.286,0.0,0.0,0.0,0.0,0.0
1111000301017+03-02,-3.781,0.0,0.0,0.0,0.0,0.0
1111100060103+02+00,-8.552,0.0,0.0,0.0,0.0,0.0
1111100770103+01+01,-14.558,0.0,0.0,0.0,0.0,0.0
1111003001317+01+00,-6.68,0.0,0.0,0.0,0.0,0.0
1111110771010+03+02,-7.889,0.0,0.0,0.0,0.0,0.0
1111173007120+04+00,-7.97,0.0,0.0,0.0,0.0,0.0
1111117301717+04+02,-3.05,0.0,0.0,0.0,0.0,0.0
2217773711111-02-03,-5.94,0.0,0.0,0.0,0.0,0.0
2121777301111-02-01,-3.0,0.0,0.0,0.0,0.0,0.0
1177113121000+01+00,-1.323,0.0,0.0,0.0,0.0,0.0
1177113121000+01+01,-1.42,0.0,0.0,0.0,0.0,0.0
0161110031010+00+01,-2.67,-2.619,0.0,0.0,0.0,0.0
6100110121001-01+00,-2.635,-2.613,0.0,0.0,0.0,0.0
0012100401111-01-01,-4.11,0.0,0.0,0.0,0.0,0.0
7017130401111-04-01,-2.478,0.0,0.0,0.0,0.0,0.0
0010130401111-04+00,-2.463,0.0,0.0,0.0,0.0,0.0
0010130401111-04+01,-2.447,-7.186,-7.212,0.0,0.0,0.0
0010130401111-04+02,-2.437,-5.388,0.0,0.0,0.0,0.0
0010130401111-04+03,-2.418,-2.402,0.0,0.0,0.0,0.0
2101033111111-01-02,-7.118,-7.147,-7.18,-7.208,0.0,0.0
0021010113311+00-02,-7.279,-7.313,-7.341,-7.375,-29.24,-7.403
0021010116311+00-02,-7.783,-7.815,0.0,0.0,0.0,0.0
0021010116611+00-02,-7.846,-7.877,-7.908,-7.938,-7.97,0.0
0041017117711+00-02,-3.05,0.0,0.0,0.0,0.0,0.0
1111000612102+01-03,-7.326,-7.691,-7.72,-7.752,-23.283,-7.781
1111000061217+00-02,-7.397,0.0,0.0,0.0,0.0,0.0
1111000771217+00-02,-7.457,0.0,0.0,0.0,0.0,0.0
1111130070120+00-01,-7.522,0.0,0.0,0.0,0.0,0.0
1111130070120+01-01,-7.554,0.0,0.0,0.0,0.0,0.0
1111130070120+02-01,-7.582,-7.611,0.0,0.0,0.0,0.0
0101110221017+01+00,-0.363,-0.324,-0.085,-10.423,-10.34,0.0
1100113101026+01+00,-0.327,-0.283,-0.05,0.0,0.0,0.0
1100116101026+01+00,-0.239,-0.193,-0.147,-0.099,0.0,0.0
1111110021617+00+00,-0.05,0.0,0.0,0.0,0.0,0.0
1100116121020+02+00,-7.846,-7.878,0.0,0.0,0.0,0.0
0161110201010+01+00,-7.955,0.0,0.0,0.0,0.0,0.0
0161110201017+01+00,-7.988,-8.021,0.0,0.0,0.0,0.0
0161110201317+01+00,-8.054,-8.086,0.0,0.0,0.0,0.0
0161110201310+01+00,-8.118,0.0,0.0,0.0,0.0,0.0
7171117201310+02+00,-3.05,0.0,0.0,0.0,0.0,0.0
0002013100001-03-01,-2.42,0.0,0.0,0.0,0.0,0.0
2610000011111-04+00,-5.592,-5.653,-5.665,0.0,0.0,0.0
6221710110011-03-01,-5.702,-5.714,0.0,0.0,0.0,0.0
0002013103001+00-02,-5.881,-5.894,0.0,0.0,0.0,0.0
0101020111013-02-01,-7.068,0.0,0.0,0.0,0.0,0.0
0101020111013-02+00,-7.099,-7.125,0.0,0.0,0.0,0.0
0101020111016-02+00,-7.723,-7.751,0.0,0.0,0.0,0.0
0201017117711-03+00,-3.05,0.0,0.0,0.0,0.0,0.0
1111020010160+01-03,-7.437,-7.463,-7.487,-7.228,-14.434,0.0
2131000111111-01+00,0.976,0.0,0.0,0.0,0.0,0.0
0213003011111+00+01,0.97,0.0,0.0,0.0,0.0,0.0
2121000671111+00+00,0.0,0.0,0.0,0.0,0.0,0.0
0012100061111+00+00,0.0,0.0,0.0,0.0,0.0,0.0
1177110101220+01+02,-6.807,0.0,0.0,0.0,0.0,0.0
1177110101220+02+02,-6.828,0.0,0.0,0.0,0.0,0.0
1001010110610+03-01,4.253,4.345,4.435,4.53,0.0,0.0
1111020010177+00+00,0.0,0.0,0.0,0.0,0.0,0.0
2012106201111-04+03,-1.267,0.0,0.0,0.0,0.0,0.0
0101110241017+02+04,-2.489,0.0,0.0,0.0,0.0,0.0
0101110241017+02+03,-4.308,-6.076,0.0,0.0,0.0,0.0
1111106300102+00+03,-7.318,0.0,0.0,0.0,0.0,0.0
7241213110011-03-02,-1.696,0.0,0.0,0.0,0.0,0.0
7241213110011-03-03,-1.683,0.0,0.0,0.0,0.0,0.0
7241213110011-03-04,-1.655,0.0,0.0,0.0,0.0,0.0
0241213110011-02-04,-1.632,-1.605,0.0,0.0,0.0,0.0
4131200111111-03-04,-1.608,0.0,0.0,0.0,0.0,0.0
4131200111111-04-03,-1.616,0.0,0.0,0.0,0.0,0.0
4131200111111-04+00,-1.455,0.0,0.0,0.0,0.0,0.0
4217020711111-04-03,-0.853,0.0,0.0,0.0,0.0,0.0
4217020711111-04-02,-0.822,0.0,0.0,0.0,0.0,0.0
4217020711111-04-01,-0.788,0.0,0.0,0.0,0.0,0.0
4217020711111-04+00,-0.758,0.0,0.0,0.0,0.0,0.0
4210020011111-04+01,-0.722,-0.688,-0.655,0.0,0.0,0.0
4210020311111-04-01,-0.448,-0.416,0.0,0.0,0.0,0.0
4210020311111-04+00,-0.376,-0.34,-0.297,-0.261,-1.367,0.0
4210020611111-04+00,-0.235,-0.191,-0.144,-0.098,-0.099,0.0
4210020611111+00+00,-0.05,0.0,0.0,0.0,0.0,0.0
7171007771111+00-01,-3.05,0.0,0.0,0.0,0.0,0.0
0210220312100-01+01,-5.265,0.0,0.0,0.0,0.0,0.0
0210220312100-02+01,-5.275,-5.291,-5.297,-5.315,-45.577,0.0
0210220612100-02+01,-5.826,-5.839,-5.849,-5.86,-17.437,0.0
0217227712170-02+01,-3.05,0.0,0.0,0.0,0.0,0.0
0131117221717+02+03,0.0,-3.0,0.0,0.0,0.0,0.0
0161200111010-02+00,-0.144,-0.05,0.0,0.0,0.0,0.0
6216020010100-02+01,-0.144,-0.098,-0.049,0.0,0.0,0.0
2101000031111-01+02,-1.682,0.0,0.0,0.0,0.0,0.0
2101003001111-01+02,-6.316,0.0,0.0,0.0,0.0,0.0
0101773111111-03-04,-5.94,0.0,0.0,0.0,0.0,0.0
0710777311111-04-03,-3.0,0.0,0.0,0.0,0.0,0.0
0101030201010+01-02,-1.417,-1.445,0.0,0.0,0.0,0.0
0602010100001+00-02,-2.621,-2.738,-2.992,-3.123,0.0,0.0
0101060201010+01-02,-3.286,-3.322,0.0,0.0,0.0,0.0
0772010100001+00-02,-3.379,0.0,0.0,0.0,0.0,0.0
0772010100001+01-02,-3.463,0.0,0.0,0.0,0.0,0.0
0772010100001+01-01,-3.575,0.0,0.0,0.0,0.0,0.0
0772010100001+01+00,-3.694,0.0,0.0,0.0,0.0,0.0
0002010100001+01+01,-3.804,-0.872,0.0,0.0,0.0,0.0
0002013100001-01+02,-3.886,-3.825,0.0,0.0,0.0,0.0
0010103031111+00+03,-0.665,0.0,0.0,0.0,0.0,0.0
0101113001017-02+04,2.669,0.0,0.0,0.0,0.0,0.0
0101113001017-02+03,2.746,0.0,0.0,0.0,0.0,0.0
0101113001017-02+02,2.824,0.0,0.0,0.0,0.0,0.0
0101113001017-02+01,2.907,0.0,0.0,0.0,0.0,0.0
7131000301111-01+00,-1.812,0.0,0.0,0.0,0.0,0.0
7013100031111+00+01,-1.83,0.0,0.0,0.0,0.0,0.0
0013100061111+00+01,-1.521,0.0,0.0,0.0,0.0,0.0
0100110101361+00+02,-3.128,0.0,0.0,0.0,0.0,0.0
0100110101661+00+02,-3.281,-3.429,-3.574,-3.725,0.0,0.0
0012100020106+01+01,-4.097,0.0,0.0,0.0,0.0,0.0
0101113001717+00+01,-4.448,0.0,0.0,0.0,0.0,0.0
0163110101001+00+02,-4.038,0.0,0.0,0.0,0.0,0.0
0166110101001+00+02,-3.973,-3.909,0.0,0.0,0.0,0.0
1111100300120+01-01,0.345,0.0,0.0,0.0,0.0,0.0
1111110771016+01+00,-0.108,-0.059,0.0,0.0,0.0,0.0
6121020071010-02+01,-2.162,-2.181,-2.254,0.0,0.0,0.0
0210200010100-02+01,-2.315,0.0,0.0,0.0,0.0,0.0
7171020001010-02+02,-2.297,-3.109,0.0,0.0,0.0,0.0
7171020001010-01+02,-2.28,0.0,0.0,0.0,0.0,0.0
7171020001010+00+02,-2.23,0.0,0.0,0.0,0.0,0.0
7171020001010+00+01,-2.265,0.0,0.0,0.0,0.0,0.0
0101020301010+00+01,-2.198,0.0,0.0,0.0,0.0,0.0
0101020301010+00+02,-2.148,0.0,0.0,0.0,0.0,0.0
1000010102770+00+02,-7.621,0.0,0.0,0.0,0.0,0.0
1000010102770-01+02,-7.649,0.0,0.0,0.0,0.0,0.0
1000010102770-01+01,-7.675,0.0,0.0,0.0,0.0,0.0
1000010102770-01+00,-7.702,0.0,0.0,0.0,0.0,0.0
1061010110010+03-04,-7.784,-7.816,-8.092,0.0,0.0,0.0
1771017110010+03-02,-3.05,0.0,0.0,0.0,0.0,0.0
0121000771111-04-02,-3.879,-7.889,-7.92,0.0,0.0,0.0
2012103071111-04+00,-3.785,0.0,0.0,0.0,0.0,0.0
7172110121061-03+03,-0.927,0.0,0.0,0.0,0.0,0.0
7172110121061-03+04,-0.895,0.0,0.0,0.0,0.0,0.0
1000013100223+03-01,3.045,3.118,3.2,3.274,0.0,0.0
1111100000160+04-01,4.028,0.0,0.0,0.0,0.0,0.0
1100110171030+00+00,0.0,0.0,0.0,0.0,0.0,0.0
0121000041010+00-02,-2.576,0.0,0.0,0.0,0.0,0.0
0121030041010+01-02,-2.45,-2.405,0.0,0.0,0.0,0.0
2300310100001+01-02,-2.389,0.0,0.0,0.0,0.0,0.0
2300310100001+01-01,-2.342,-2.321,0.0,0.0,0.0,0.0
2770610100001+01-01,-5.352,0.0,0.0,0.0,0.0,0.0
2000710100001+01-01,-5.367,0.0,0.0,0.0,0.0,0.0
2000710100001+01+00,-5.385,0.0,0.0,0.0,0.0,0.0
2000710100001+01+01,-5.402,0.0,0.0,0.0,0.0,0.0
2000710100001+01+02,-5.417,0.0,0.0,0.0,0.0,0.0
2000710100001+00+02,-5.433,0.0,0.0,0.0,0.0,0.0
2003010100001-01+01,-5.471,0.0,0.0,0.0,0.0,0.0
2003010100001-01+00,-5.487,0.0,0.0,0.0,0.0,0.0
2003010100001-01-01,-5.503,0.0,0.0,0.0,0.0,0.0
2003010100001-01-02,-5.515,-5.529,0.0,0.0,0.0,0.0
3010030011111-02-03,-5.261,0.0,0.0,0.0,0.0,0.0
6010030011111-02-03,-5.272,-5.289,-15.757,0.0,0.0,0.0
7101300111111-02-04,-5.57,0.0,0.0,0.0,0.0,0.0
7010030011111-01-03,-5.625,0.0,0.0,0.0,0.0,0.0
7010030011111+00-03,-5.64,0.0,0.0,0.0,0.0,0.0
7010030011111+00-02,-5.649,0.0,0.0,0.0,0.0,0.0
1111777001010+00+01,-3.0,0.0,0.0,0.0,0.0,0.0
0710173201111-04+00,-7.97,0.0,0.0,0.0,0.0,0.0
1111020010133+02+00,-7.31,0.0,0.0,0.0,0.0,0.0
1111020010133+02-01,-7.342,0.0,0.0,0.0,0.0,0.0
1111020010133+01-01,-7.373,-7.404,-7.433,0.0,0.0,0.0
2010077711111-03-03,-3.0,0.0,0.0,0.0,0.0,0.0
1111170207120+04+02,-7.92,0.0,0.0,0.0,0.0,0.0
3010000010100-02+01,0.0,-1.591,0.0,0.0,0.0,0.0
6010003010100-01+01,-1.381,0.0,0.0,0.0,0.0,0.0
0101200301010-01+02,-1.41,-1.528,0.0,0.0,0.0,0.0
0010120037107-01+03,-1.441,0.0,0.0,0.0,0.0,0.0
0010120030100-01+03,-1.439,-1.437,-1.451,0.0,0.0,0.0
3010000011111+00+01,-1.751,-0.754,-0.727,-0.702,-1.815,0.0
0003010100001+01+00,-3.569,0.0,0.0,0.0,0.0,0.0
0003010100001+01-01,-5.338,0.0,0.0,0.0,0.0,0.0
0003010100001+01-02,-5.354,-7.565,0.0,0.0,0.0,0.0
0003010100001+00-02,-5.361,0.0,0.0,0.0,0.0,0.0
0006310100001+00-02,-5.372,0.0,0.0,0.0,0.0,0.0
0006310100001+01-02,-5.382,0.0,0.0,0.0,0.0,0.0
0006310100001+01-01,-5.393,-5.4,0.0,0.0,0.0,0.0
0077310100001+01-01,-5.484,0.0,0.0,0.0,0.0,0.0
0020013100061+00+02,-5.691,-5.7,0.0,0.0,0.0,0.0
1111000610106+03+01,-1.318,0.0,0.0,0.0,0.0,0.0
1000010102002+01+02,-1.767,0.0,0.0,0.0,0.0,0.0
1000010102302+01+00,-1.815,0.0,0.0,0.0,0.0,0.0
1000013102302+01+02,-2.064,-2.048,-2.042,-2.025,0.0,0.0
1111000001313+02+02,-2.053,0.0,0.0,0.0,0.0,0.0
1111100000132+02+03,-2.065,0.0,0.0,0.0,0.0,0.0
0101113041111-04+04,-1.979,0.0,0.0,0.0,0.0,0.0
0101113041111-03+04,-1.965,-1.929,-1.909,0.0,0.0,0.0
0010130401111-03+03,-1.962,-1.942,-1.94,0.0,0.0,0.0
0101003001010-01+00,-6.468,0.0,0.0,0.0,0.0,0.0
0010100300100-01+01,-6.533,0.0,0.0,0.0,0.0,0.0
